193.475	37.2799	1.37493	-0.380783	193.471	37.2789	193.738	37.3853	2.02462	0.0250452
193.569	37.269	1.85693	-0.277016	193.555	37.4234	193.738	37.3853	2.02462	0.0250452
195.986	37.396	2.95848	0.426648	195.991	37.3991	195.762	37.3598	1.92349	-0.072386
195.785	37.3685	2.07663	0.162809	195.507	37.4891	195.762	37.3598	1.92349	-0.072386
197.726	37.7272	1.82263	0.490067	197.725	37.7285	197.683	37.2395	1.81869	-0.159495
197.691	37.7211	1.79096	0.487187	197.582	37.303	197.683	37.2395	1.81869	-0.159495
199.296	37.2928	1.38601	-1.07942	199.294	37.2862	199.497	37.0353	1.71212	-0.235529
199.355	37.2701	1.67146	-1.09413	199.356	37.3527	199.497	37.0353	1.71212	-0.235529
201.544	36.9913	2.69557	0.300866	201.549	36.9973	201.203	36.7587	1.6057	-0.300201
201.339	36.9683	1.8043	-0.0266616	200.932	37.4694	201.203	36.7587	1.6057	-0.300201
202.964	36.4604	1.43713	-0.853093	202.962	36.4568	202.801	36.4212	1.50137	-0.353671
202.938	36.4516	1.41474	-0.862015	202.65	37.2445	202.801	36.4212	1.50137	-0.353671
203.994	36.1925	0.733336	0.154103	203.991	36.1967	204.294	36.0343	1.40095	-0.396497
204.04	36.2011	1.189	0.367159	203.809	36.2941	204.294	36.0343	1.40095	-0.396497
